,n,Pi,Fehler,Operationen,Laufzeit,Algorithmus
23,2212216,3.1415928796074547105625099659977113654166984210063173104364818911771789065436936230749309123036566713054098238055805876479934849012666321787518433793895131151669819875140322175638323688905431524318854713489938717745425687689772030856169465004893407595835659703371195193310846520982070094683758785333938278434778486636346119643789381208789824185355514033448986258272911262308980097324232416351654023932794356506545111348991002861668735046814510841645492622354729553251917015876752435117811367273422804,2.260176614720998665827182084812195290216312114894615372988693625002574846244468960869615396033232617372922982810008996402917160499470264839712610319977166978848120936964582727242675941975015035069201828961086091226405015548518301633352181388504379174034136591707206303254499936158611156293921201032564712423480464370828580171580497283268201870354523082658159605956820775432110390946832238907838463783802887515429460081000494915720696579790460011877730929925756243497019225186205531985443303312701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-7,19909946,5836.052417755126953125000,leibniz
24,4175318,3.1415927733411367587230037490733067805717022482726915149495988806161339408366032320016478911444228291607515123879763627385701613478429750235455687827486348349174177620969311771438571390897423649866336041476749735752302147558139016519613424185469309147550331597944576571822552020076962048534328767219760528000148876744540569494728409670342042758225562662831199522839009002514264766712447482861695032122738559379446232361494255452179344986802235120238423581400035741280949573150830259621513417997769278,1.197513435202603603657938038963745328488975856939746542883083175345503942333736130658023057611786034258746940560914763167382923927918202093746201537174671336593949926560382974944667934100562516397188639979092967686273382534181745592532757290056093845928709973085718008753594828112461726275807023282130082813588658820679519200042049501841071918983905295922725703697026060101498606013342279916028407986675788636441963333591005525660684304069052942836776236113785276054293303010709234036167649786701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-7,37577864,10984.665393829345703125000,leibniz
25,7880462,3.1415927170378459384151521088874317345235650080109122761822628900086409591806662395233774563012690461897960357954863512273134871053857540705118103449319780875796564723631534626423823009028064544177135427281139725185934714315499562154204956524199016418181245488484027943799614624434527461114401717978170568369174240424761705807230554388974727825194685561780301869089190419796883230385445248183617530624227743750829950385533622337742690649755474673293980618275323069738683334504195536176317193267842912,6.34480526999525087256079288503263956086358064552073182977008245528944572408953426309591519782076479492822040445802196424958351718387864509368034969701293723696612149415368226562798574994873315782993029968526600253030743079816337124871486997326724759819249424457695071357952393525041799226565433322499108177268879956992021344760682186908041041882854398268975885114308678565171603778664202414529897171047172354466002700476568871323637543622108499873651523442243009815646668287264037811437723420701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-8,70924160,20934.3035221099853515625000,leibniz
26,14873521,3.1415926872065799557171858760547579458474849922091518546903612160767889213255000542849240872164500807825619927752317293481560903797769089143413160479932829725582315294329518519215871706951033030692840730742796385074898610520819978339427038707871873579536608509765900679803195185593628056197229264931631431810486165448832918249688998679286491871013682676368175768840405136395775791118261912351446188288366126689168498421790514165566540060107112401473872533213313679283431185373833190774166405455435721,3.36167867172545424927752550616503155928340460337154166237689725150392910556568892618743330128004139062619494227010622457702263266826159566398648018551079474267310133308160275260721543481389021086454686628415564149236063496001559207055159854488080122840531297193698651919111494120124626773518894185940420102292951169434479789050993950953860038997442272168727099830907571125904420442832031072194035553985510902502259592304392720733989181350288391788589514051787757666516305941861887023625316229701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-8,133861691,39582.2935104370117187500000,leibniz
27,28072162,3.1415926714010323975406075531210657586629825080889729764941333020533127926852851202598674374823333335500760670979159215713137597233132305487189002109669351246660396753972562523547456066072255668209112102580909253724483369149139211297220582516369102360677921006181727030965014565495517032407232307861319914742456430030463039662109416601297315689941469247833713827809501591091050227888454528426654440569018538398637431097387384022237970474971190177409918079847618201051154392978747817248684689686134999,1.78112391590779641698415628744658131087138671555191887097454963863990761216318326121402162655679279805846336149242199151137626483169935408028384540072157555726953177312491859619842766118905292458292799497065148907864382728959352750863657083269221435336947123544860471299013383096334629816448582668872390366874581290846900206973004774772787825568907810227696196285602845562674613058907239324474687965694979835177856462161064151148853259126224437335223818573555480874121220568336405307856015507701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-8,252649460,74281.0180187225341796875000,leibniz
28,52983169,3.1415926630267522712739965973973469786322306110608622696135032679331578618518733688673744732180212846138836842380594665602439045300734437362325512309774913666642279654108836998746252063570727105461247632333183038570825972641419013896753354955069851220278703624755977112638651424676776758699568153295160091071082724281653544930211682844274167584366809829644162779054884122778129737770172169003667735685803345476534175656203869184118030291375116290778287046307268008691219793229199699714085239507413406,9.4369590328113532141178440944350612116857564486385586756253414555656643702393396478759042166317355977247771599131500599205228615045071918228490102492139438627089451787690655617341237556157427988045073281911491511356662531558885523302357832128822217955521373626534108158194642822626965661882422845201016661125771796115002473215981626667213166150718259178941578817289925072556330699484252619591472772772876579736672947322944210965257185239592806301683468381195546274371672450801805857677293914701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-9,476848523,140304.30698394775390625000,leibniz
29,100000000,3.1415926585897932134626434770295027279471688134376048444125214966046853027600325459912779307785851923715572999480381088005160828830966816594459826968979309872959463539976040819717043020301068006633669858466936485201597030142453524684146721516119544910495410988775332156281718297940132752391584593802278586432826170434934725694554770306915191219004932154851963140550175646096599977925010517565463991347231361590151108890001840165693199895029580924760234810531910396255988914952214000357938113550662190,4.9999999750000000937499998437499994140624990234375769042968688964738235473632431054364681243894092134347558021534222382735460994277206232887694498698456622512956655608661446574071578457329850214178826728542262568857697042346278889863407525819038925319540728670177175031457998816318982102389541340562760107279052976879345560678622650301851288475926059540436870340608395312711169048046048875252900788886493512970470918304519380568911649873574754065908110768760315396094686751445658731720542698701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-9,900000002,264966.806888580322265625000,leibniz
0,1,2.8284271247461900976033774484193961571393437507538961463533594759814649569242140777007750686552831454700276924618245940498496721117014744252882429941998716628264453318550111855115999010023055641211429402191199432119405490691937240294570348372817783972191046584609686174286429016795252072559905028159793745067930926636176592812412305167047901094915005755199234596711504406750637140227087492068169976943207737999413980096300610880555806329084956461369858738372431611569262231933374260260312371379744746,0.3131655288436031408592659348601067270578256486212096746215851163263514493619949209272597566868339225121203940514577125972441724978491078064371164139286094546238387708469273355939597436206433908092390242096910324539928970592819242043297483279894235119265439084624917311818114249686881863512697463252943500802135136519705156002796904461244639822238637923726669003401800898737567524986753977451245139151122834704243615823230310980618012997032974589815622006251368015926411286924152988651967010450374745298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989,3,0E-21,viete
1,1,2.8284271247461900976033774484193961571393437507538961463533594759814649569242140777007750686552831454700276924618245940498496721117014744252882429941998716628264453318550111855115999010023055641211429402191199432119405490691937240294570348372817783972191046584609686174286429016795252072559905028159793745067930926636176592812412305167047901094915005755199234596711504406750637140227087492068169976943207737999413980096300610880555806329084956461369858738372431611569262231933374260260312371379744746,0.3131655288436031408592659348601067270578256486212096746215851163263514493619949209272597566868339225121203940514577125972441724978491078064371164139286094546238387708469273355939597436206433908092390242096910324539928970592819242043297483279894235119265439084624917311818114249686881863512697463252943500802135136519705156002796904461244639822238637923726669003401800898737567524986753977451245139151122834704243615823230310980618012997032974589815622006251368015926411286924152988651967010450374745298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989,3,0E-21,viete
2,3,3.1214451522580522855725578956323558548430658840312769240720334319162131005747932836052049477454461076958731216885857881434527973575617182212254629508408331457513915008058966625014558524587597260207164815852855484230996829284469106806078377801353066724117002227933594272024623173800074533108568755810993427493623870412517901103822831203874073287025534297930507280279565872412164627812506287938924633216662392112672826266802948930439178324188856948854109600688410694549556267869795363147447093580169178,0.0201475013317409528900854876471470293541035153438288969029111603916033057114157150228298775966709602862749648246965185036410472519888640104998964572876479716988926018960418586041037921641892289096654828435254272428337632000287375531789453851358952367339483441301009214079920092682059402964033735601743818376442192743363847711386378424418467630128109380995396319833739433076040037401335181580490482877668180590984769652727972930734641001929074102331371143935388932946117250987731885764832288249950313298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989,11,0E-21,viete
3,5,3.1403311569547529123171185243316901321437032336481868934478434092266201320934884366221290951552463202602791025577973415244004787825880690284188887049560355424907511534036413112843487598009652414182414263190670344446406015474987828908140996499166842046871231789055109711388602559233140273888130902051140248253467243249369411495436614448601320327043085647165928341410999482576226920831932917429635588972414236794377089428314629610875376460012987649408376372418138082887577499905784688496822912844379829,0.0012614966350403261455248589478127520534661657269189275271011830811962741927205620059057301868707477218689839554849651226933658269625132033064707031724455749595329492982972098212108848219837135121405381097439412212928445809768653429726835153545177044585253880179493774715940707248993662184471589361596997616598819906512337319772595179691220590110558031759975258702305822911977744381908552089779527121916335909280506491216292250298442866104943401777104372205661544608096018951742560415456468985739662298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989,19,0E-21,viete
4,9,3.1415877252771597006288542627019187393992808585748432866784214005512167045331467815076791944801022785757010528897246184891918292853917322882456323620360225035426861656932895395790102206713786310975739987965965216417455294949745215345408341348396078579687142982668252620161757201488993378490015172968856502404695265885494126102663820379111157989755997763055873757694570441096475507697811451270570968968183972374672823978801219003253428558635919033069517119724030874031863285273452821576059273497910030,0.0000049283126335378337891205775841447978885408002625342965231917565997017530622171203556308620147894064470336235576881579020153241588499434797270460924586139075979370086489815265494239515703238328079656322144540241879166335011266992459490304315940511769342686566350865942786064993140557582587318443880743465370797270387622712545389249181382927397645915870029842418734864391729157516030018248844147126146600328984771940729702857920390767482012018115963624899768753463810233584074427336220108332209461298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989,35,15.686511993408203125000,viete
5,16,3.1415926532889927652719430421737400034605760375256557498975792135030436439742487605801151254552193294187558134816206442504784547842957248720092266618630787704172644577878269460452001688122301083086698026436722838170015364396800236019391652731027698048015643788213365085382576123370642300439849764458964148117498752380690606284920136456582600658033481327725610766179459730058115161473336671149003766195236315933429645949762060348365083674452992060504551762533758502593477809153904407152021563978955903,3.008004731907003411057628807365933618494500710773653788047727623119602380479196998868977385633922730316616623966153898252548573597161327462654023470330196449141115750603594758107188466217121617851386918489319096887956246318476178921684321043440841881021238400721967143111491635632752726953773097752567310775191142530289073171709940259120162351200292833933845575430089503740504798370411349899094256770227949969768861512808735651664938990680928982090041124902195709703622841760257817851163588298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-10,63,0E-20,viete
6,28,3.1415926535897932205335380299633965384625651498614080489141093244975517013702985711518063034668228895618428189923801971248204944321385374395924305240261114924156187755755555773851780727129764835558043450712767494959296048709956524984844848733389531509123263599172357192167958071013775174726125371544807280657956346375305329346188127168252736928046392481839948254001087447281780892905153484234775834767937298898404396474660895655220512395245222853179220876390569688821612724576834165705278193947894189,1.79291053533161063457346042495136977720608352678102647049159104274762285218752941784203052675209021095222733501774120447921329288841023696250346653271263829437203815719099724713745776193575342261700038412574799957353022982919322487582333222070062246293936585195468358761346477119867929965212109716780576419469021082460039803989107251197085955346112217858206423772308687985284639281326393273805253199444870026205953306930872708198006259868233229938674060794280693083207001187882225302298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-17,111,0E-20,viete
7,48,3.1415926535897932384626433832631964578707997560396577238280385596548316498867395218328267003508773251300754635078741105627307424161557662483745069747325455502685104185904381480031459983854578257989196020365106834214819479719432492147790885411145557467545090719110555550561634643893445288917209451455318408021486085551455099650049204426446494473120378235647931030603138104647295587481580164455008347542423382836161544790885442133547367283866134995077050236514092742211604176551143442775346860006509817,1.63064263263696433354480971469060326529847563994694767952081249912397428520726230054081960843631021933948159833508524333959355671817736841115003731024136462374911291314623623923002922444514981565323990190076946241566461623911394950124047935542908622588688647155393039957418837848579977604426649165160005201846046444033265443277972569510167200840909077732261305064406768551907189867496051128645479727626452042251796056108430508109706885284069342306383806136932521823609674298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-29,191,15.6319141387939453125000,viete
8,85,3.1415926535897932384626433832795028841971693993751049577199226916832820592904555494355599464419611821304848193226879893392923717421041700296028192623283029582461571944434970938404306764521168710732108930381677000080681229591924711608870713615728024659030883581418201540448209693156794016349501672162386229876681960996420429282706755330759426914694489684818478278641556714487622093125478746077291313832004945146999403205962164389772608558194619595231848747473923541694734078099812745712135281712403154,8.632550219006245343469957534491924748789001558858516632671905943173078014728674464122021225401458001781592041269082584414272651289681708320838571710713906432756578653231692831770728997118036983994432425602087816401945656333573325339919723100819250351015993384102159461319532502454297533114002459153994107425321471748591000582572088362723442123802262325627556658192713568757471401210767923311455953631997149876085800939440757714503200144100117716337298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-52,339,19.1287994384765625000000,viete
9,148,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348151946030523506058635489215226423874012175035738449390194628167188379115122041901502782336624500318724490411096283263259648069637407595796138033941184266842135650718451837793618085636202763371802376015444439523778700229521998492605107191398704762564571095939914207503415268598507596072205122255933899231357039465604199479308910225847371529129960328800661197516212551361085085264120280581024973492390368714526203,1.01475140156315422229643607840047064433920470083867863399453117622795387718985117882428718971945910765058892723361024850108589697053688960344303926647385869883440738033831440985400468340503110331560057158051888958545640544064663276641623810504865727969821213729471422488331514797709415999542957907570288058076628726373224348685693683550332043858997317269853669268193262714542231553238276502275419889013115593288298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-89,591,27.8608798980712890625000,viete
10,259,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811159447152466632452933550909055136808457176237075914296100924453973037958815365094428997340977974439390983042400290316110997741582921473532355756330630426170601344036293560745830854617054972162051877867076260373171491624588254843453965500872432662431063278412605825991143259127068252711750639559059081059691302490444650316831360169505512898810632,1.5055688560386932277504687391092681092127582568373813655734880488246797666972773402655371041117017094686192203195788432268740551014599070135656406615443895461811845455254463378773675485944991591801058827339740133813863616410370387504018542683431899509425244990093539778602046751073406180411626421663564108325005228868540695888742773868931308859298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-156,1035,47.7159023284912109375000,viete
11,452,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104447740327416434540764724932195517129655964030177230344036916302424605384395862676535886533839407457409128563531905306135172757438498189067447582919244460535032771708284035056871850880615695813532582843839847561745727535683063611,9.5526154717501531837766480541728740410099125704518471172293325867935532757781002390017066273897848079076101681936163384242358655832383636210013000286461326141047617833895994313629864008103813963090675017679687166551846147055880298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-273,1807,64.3706321716308593750000,viete
12,788,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518852652354540449384513200828,4.874894371829997316918663298336733624406566430860213949463952247371907021798609437027705392171762931767523846748184676694051320005681271452635608277857713427577896091736371787214684409012249534301465495853710507922796892589235420199561121290219608640344181598136297747713099605187072113499999983729780499510597317328160963185950244594553469083026425223082533446850352619311881710100031378387528865875332083814206171776691473035982534904287554687311595628638823537875937519577818577805321712268066130019278766111959092164201989E-475,3151,125.1006126403808593750000,viete
13,1373,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,5491,156.2342643737792968750000,viete
14,2395,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,9579,267.3139572143554687500000,viete
15,4175,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,16699,422.3887920379638671875000,viete
16,7278,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,29111,678.4546375274658203125000,viete
17,12689,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,50755,1158.0271720886230468750000,viete
18,22122,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,88487,1975.2206802368164062500000,viete
19,38566,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,154263,3402.1096229553222656250000,viete
20,67233,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,268931,5910.1951122283935546875000,viete
21,117210,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,468839,10217.7779674530029296875000,viete
22,204335,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679821480865132823066470938446095505822317253594081284811174502841027019385211055596446229489549303819644288109756659334461284756482337867831652712019091456485669234603486104543266482133936072602491412737245870066063155881748815209209628292540917153643678925903600113305305488204665213841469519415116094330572703657595919530921861173819326117931051185480744623799627495673518857527248912279381830119926,4.34701663266375593433569139786050536047752628092978201390562972294607828237068232476153251815323305948679994318728547364391722142286572422103908263628212785315590987750465698534504146289492077203107410764579800438878709780391359655818401863702252286900394812927886500000016270219500489402682671839036814049755405446530916973574776917466553149647380688118289899968621612471134124667916185793828223308526964017465095712445312688404371361176462124062480422181422194678287731933869980721233888040907835798011E-497,817339,17808.9156150817871093750000,viete
