,n,Pi,Fehler,Operationen,Laufzeit,Algorithmus
2,2,3.06146745892071817382767987224319093409075649988501633147040508502036827168071753789611028273826837718739430929194844720604808160774078336675367342183096168931168961829905298681358076680536630928154137259242089699860977261204952131246304988947107880362458148611943175512062818161895867699838849280094215441936989141118854978201246323153820807934178994334703404251417223506909720461173155394460103001113616035907751528777387339819012514129138636069087487633942539052816532428120254772647562930440965906773421342920315661182768241648621254841597188194930602306804170596756012859011325702687112648792189262605525458756384190033579414799413480174089621196131187015102884219280317338723756706918444737142398871146447827557700869614539554176454859668311461965026215157813254033823936123857320333973170253315635483635938474549901326205801375833956339658759516082780880937627783798289233944982091723826306068703863739997038921577529231418270957288777992445971881416422922442951344475448080328095291816331132748153722804270462999117532811623199148244233584434996337636488350199261842022779216298204846392616305299549345572033975738040276598404412199459910820483619899996612944367069999479567753809431973147722624843477849150793115491014372241056496792448982602328052424632890116858468618090482831193820127368395741956064925459276037188261498528653576606385089204283627437412146322457395395870956445781478369848559838954800724797305843609265376059050472983644574089992734332847748772610242312245485788674008085958434651637842248950278262335057457194110762534602814526538960044872416661094446017114411704081539523296436550012021816288353252404358745890276365209123073010308728360045312717687877568546420427415171485326072201421344798943481754236091084436198090387185687817797872348413372713078744616804885692351501059702217198132042929274078525936433572813935126375891624658730043376637461204318185981657382874124816362571705884857148534716616490244400699519366535849597274376466396054277067401355426970877323813,0.080125194669075064634963511036311950106412899490089489504539507287448134605491460731924542603848690794753777221333859441045763001809798864971685986297519428138594484402885534291978877817582645648840591836390078667323673516426126921323733275800123105521067080804028593489826145029254716608871756340331570167636714904399625099508457731291046012373574424545556317497158295479723261909652593007340481598296896911288244304179218787927256791320406744427673198122954572221402027604550177164752308878602290062099459933237500031258338978460182676321218820230554920634728833249616164586639127647947341181483239374512872557699718927449977194763654807432740966760156570750196111237343376198133483723095241887499553308491633853444952167889022618049081178088195340868445059771867458034738688712486528393084393785438669623095962162803629260250239586345471865343593010182194328462475048604640868931599699939406086616559616090458366252955867248681172780899813827498063043616302946797293168247447073330242991053108871456558029158360855872103537819921390345525894457602071925488085493781004179186099086739726819552968462579363786733810938570426767132817605861289966893545555637498809875584360406132024133044690117346786609926825072199728949800038220545031231022278011426167731133445825678519361353741379734746057795807335894116379734559344380279441980737522272086342619210546155661466177022922519305204634814789486224311183965233628761368663205127270825724525556346528814806822495177017100860824572568472352910769222095736818828608780266457453857314924547940727172407538224542036942079138385207473114501746860731978404848682694516025031029289684690728762682539209916456930631054265268533022614672589662837859703119991619694501694848305535580050744556858311339910569350385030793612515878169333077857839786623737228860868817370954509472780524591045575691315728496985853853634068649496828054860570992198783425205636832445058580652904980346373561776547622058512357376723622109268684830197749930323061971982259120769254351969,7,12.7921104431152343750000,viete
3,3,3.12144515225805228557255789563235585484306588403127692407203343191621310057479328360520494774544610769587312168858578814345279735756171822122546295084083314575139150080589666250145585245875972602071648158528554842309968292844691068060783778013530667241170022279335942720246231738000745331085687558109934274936238704125179011038228312038740732870255342979305072802795658724121646278125062879389246332166623921126728262668029489304391783241888569488541096006884106945495562678697953631474470935801691763768690484806249075493006071639944080393732499465932308868351553008926322482167208327470234276853382682830689054755989775292762664477534849676846418749791936169622055230727960846742059243275672683286052242133128546841862009164486300564479184125091689597999996997681837648603950504110539955512834082387697664615706123214812845567237003865918556779264569741558504125853556294652384226367807499032167883587158497905200838367075404066464112977695823694160995677246744703989383458574433205940014521972308880659524086191529021571759185473758204960672740904387248356182697883769476911970048726524462717808708293927984558767718836635076458060219076822752701807708379455945875491024999161940754208497733062387419278374790638719488801704945129743440481641596271831178778106241815286131714591250486237502769793654017150443376460845464005187123999543549832503291415907274324139298903624435957475849017456666885923975155493945293306063491810710127460298424641336961336584988258479559019296047886145782944550436473771905603561859241747258928278379737273475684762427919330391089015716929441930912389340417037140750964061842360252856540380793661592759969802232787054170411968590621812433822058708113564167784133027610113499604043864499046145784897474918559014305021102853782103395615785619772256579768634402870301121058837656888971131540041950222461925701261267151577956538362147727309549461697221229182587221826779277706165735463433918705754726361376674776332887527634615876191957026087496374784488842302657920510982,0.020147501331740952890085487647147029354103515343828896902911160391603305711415715022829877596670960286274964824696518503641047251988864010499896457287647971698892601896041858604103792164189228909665482843525427242833763200028737553178945385135895236733948344130100921407992009268205940296403373560174381837644219274336384771138637842441846763012810938099539631983373943307604003740133518158049048287766818059098476965272797293073464100192907410233137114393538893294611725098773188576483228824995031492146768514378165888155960678546954420799865707520537855019255009127913068355080301400116124900871305172261236597703663074858144697982441112405172991223549079205004401122866941117950458359522962426063019598624826660603340772389555154168837933520393064538707241373181621886938544909954332177687755494718047813298285676154514066635883306025849694138542473594418096580217323641009366117742542187347468467726668511376747085060405522199241224010635515016171901008064724186912778416183544551795763996697110131500016339150195647561274081415799778361502892908162818291142016935927830294190762456530656301044432635577396866473507584478768536259537087661548080304670842905480564344810409308294129054032518200138665577855657320465216693132491658161794130351874731136467598712308694242730388733703184309231371554753142172595224543650112110185726028622539825160597094309686794194651211252113689155709098037601063557030799842183076281086723112823311712046039769604942340899955920698998393966516829469381352004938217602109309368610338487647197881701747147077950129287176503515652370693257399108450779486807401386290441028636413616683788365280598844750443419645698006457241471446334009137521262387302881646066063867233412766376423873993108027713124470036594129500043228349850756538443797269082422829546447757382773173239591407791742785553464284136331423051612453689337827601274606855393132328632029673459149992393393529682621267404855757989576450173194208601043042011121605895654392153015902084801107390363898822480279,11,11.0814571380615234375000,viete
4,4,3.13654849054593926381425804443653906755637354136001815223247935390039368925080117782755446868219390573037460884621126902000789897678156589211518998873873882918267425037902440063483895321035537896237526069447279767960586192802438412243047464135541941367206091983631495687650310726196917898141066082582768715641672204578555877116674218579983827803902847148796930489005772096281437785858986552501704851470607694671396954926817990504912126762184060692242099444116637725243717088134394825597356203125477533335317705707582090192075914964257945451775666361381632770006873281397821635181207564315051338820768931045750742993454273903956348111415994195034343984898795429714252236190557772484114572972086743677471329655343710810108548409433151740322080514938914845289635995692112546707712581457312457800018941469562626961963391536412131732040606225797897108616792677480399307548935361432962417523816213202355580436774558713877210944048291489065990700882884600581341915576078397853627552038052464927902707422306542017374438835313235663095883103775051813549423672423611626045684062548292407301486113916113078877952245348813129200639421620153287882512686366505519809200831547796327145537962080258178060571893827450898941147873586034450732783903276779133518587666619336343056245932282001349625091043286942023203676024003252787684602036930303557148753683997776881607437507650324940001557799747081103836575995668868475801850880329326111971816803842540214831355776420701997462967872414001699166218072682354322345777211286728812759188401455108747091823500032146667868892287468981264943409975082070873010661770651405790029789179105225381811320292383304425888389397213711882887524833045810305336859149762865072983156891072886103988332125038907384320042801158539638609631364794661674614813780294655509971188004174590110176959217930396498876652437841135204900166182620851937036232719066539797004366695743527416675729117262466734002434732640840520891437175314495867978702665561240974814221249447006998631313883744053469439316,0.005044163043853974648385338842963816640795858015087668742465238407422717035407820800480356659923162251773477667071037627085945632769016339610169419389742288267609852322914120470720691412593575968006703734338177986327584200451264111356308523915782495473587647087145391733951219386244214625849588315446037430589884269802616110354178777029415813676335896404621055121272809586006088662794281426924463094726980323651790042684912281068260664989952498196127080021213585497130181004408776635254376151757173796480496305364835741165262245303815770219434038566044616002701806403198076824940309031667954281197442690110619715329018088746207861643629667223293738872480486604082431068240971860529905062558821822148828723402675020920875379940086642410408969621920812065810851393078872905900924136486607154815906903899398189835712992938521204987847282427056290845020244235199144763263532973203584206182455045645591499230507903289983359290676647973222446778764905951968438624771387248270337481547351961916882142197133517921512812712353506647907105115631309832736065227799185592512155148139675340876388582614152690351993121369111162144301734628000238036600992224019900289746321986976047799680780125119890533290910549503868950124827847315597382342910187804863760891171256084824817315404027090551283735775177264027032731053281149152143131735449126485478487218060381377436878305926786187624669499002452875833512647581238038763845978342748222003473181499184166716728418767535732120159781354571595264814964103667574051530842453877217395318741409149009747264119560368119064643495117613893093762800997708844566273271258735899783755268963891431078970293381728091257548001431429332485909022094030422373257970809872594075825232605686722533541268594495642361671207636787886453940608941055044346463850520249888915352750040184682614235788672716465334429505375008901678402398916685747030657705418730518583278646806691118264919488561639404254274712786539838209342033815997684584890631855354909431749919420795846332856975949943333196939,15,11.0015869140625000000000,viete
5,7,3.14151380114430107632851505945682230793531381549292800978986835116745517256525565541262378595450248857452756151225417770289669961527887861742085016352440450596907208155728449688493798735725956611121543675463817108042020518036890295865783448831112786849901653715917181516650923410283629516049838066456182144244916280655921654791380768907285909317667657130266031874597738047221410055946153324565450194643005235197791111694603425534555099369145950776788169129420026070604934144799963534985239468939171441320207939969982981828679484159732995200436247006594621507894085481990347055446164635801932166052376251577367868381285292703768510152264196588884411963667165112447657539432870469759109965134623272651212703735344950554289743946170199415072864520258623226668348403579984442116368664470314744542175016204675237336562907121482028963384105034508799657681897505759493968489774397099993333350631141648908659847167820964039614848714917360775918021925584519020345415177256581085706410571384217919110794650544502559932400967637057202821952640193028602753972952036306617174334755939208691674128649829657285425773521678223809319378445066137602939968577464426147292843638976248932775200742596157510978983672219671999237638298204298203169575748197752826144654844547805462834979623622824081337640025606243104812992428839482453659376275800874892610193133718882918251002876898398569407567873237555248565271077106599824556811059085269273153527076970197875535964501613727555827048524245867414928683166316404283129531361274870664693641816172560451105103615898312082563179907685479369651747144902131668420765167998363494037207490300601822355750286187470107396677191136423055294396805477115612589572078819656025299816575649600390933846917019044981714600772854396390763184468862762563272296972033898526778092719601076739760920390993860997825326214401888409034360254905757941835378552700952275055404840776724593026175738160640328002125876520871189653543812386477371307322278119875883968793799147222102804134969440256999863573,0.000078852445492162134128323822680576261855583882177811185076241140361233720953343215411039387614579407620525001028128944197144994271703614304509244604076611481212021144654024220621657265689388819166527674172804585513240948106745275128948676960074040646632029764288533443945092545377098446761868476711903144557443509028958333607113273756394998538687796589930041265353150076606365961922613706287009663003004918387848475007057930771830938920333597350666383168179702043518010437753089541375543493620234716631593962740826824799226553349065272732828232113914728623829684397272822622290738316799146008881369484794448461450707900748086241235147643284793059084796789776748378035817844887779951140933456532411414982602662623479063424572716165662901129568723728252023727314200153951814363306356584287394346156548272086089717837087822232674412294339947265354369195952408198153855142616533275047914305761180060705126575280788359320244010389256123173568337906767578403628759605415949548896214034432004801269914753912495933191389115291250646409751451541940690572431672235681225648214230512497149963223478710624873780358075004360956911500168157087462042081244813625453318247702449991503052974966126561349173126627292865985220581664678073014424460978067937500219391971393627029978490618863234158245951984253210939567004918852492395389346743413130864092720849321011001224613446049893564568764097711428546561833203924551214244190783316610186370450222607559670641166837280148479353263035914437640164027763167966213989342572458698050784594234631969614462960898713972121767292952632846010391102797100890465239297789158859709572157010127025634670355340071276174670062204317608417189297780977349846128680241963070909228386838543853078393348793119668416091490678220364918409568260046157771631933127819720846305595775318386774624058038071475847691739767476860336461676067625699039199369074605738072897196474719354760453279579903464257363273986233150588275663096182651298694506269005817886024422418644804604646118987908028954369,27,18.0928707122802734375000,viete
6,10,3.14159142151119997399797176374083395574756265008618079767523260035021780653208072366774216964062641714123212798571717909736510056126911898439160967695480285597019680355748227998517942965491980248184702006360345522943539649513909070733576365837644315289050054222432460759693426570386189625154369966462891465102227660526706111476510239815690633843613371347516205127264272377153843206446891787904031692050175569480484238392649544038897249793835184519530701659032772953702088386423934684585934288854564606033479390088319521797357490132576901945448875366801041757599053720618527712865575884094786674872849922105892882181970930783857310093556993851290221151911493427783425257634649891076989563993220626889344715613569649982909739527359852441092071122502160146451508099592952235369643521587042753103299453140321217472970669845286884472000705084416340363627872928942098194129048375351830389294525119709266635588685213393725389363144991403040512065784610145408507948764586938448253569643199071076866185517899728235585434646079729902143618245871302528074686426722256900399680721788019441418803447140471236877413616988540649962168036148240777127697135885651982958523519877389344630993019774127815874899677126190173804944586863241556035456625783481265386805437245652211858352820386854710392225027751464146542365973866831934597946994116413417791034084651208805016883759618575379928333896592324064407282105121609937997160190980325725878856404662355824488901306173778687367708053463264672512704335582551476088686713091251696160161956492122693064587129202196229089860415485058354191733525732422599029801341591436091591832931885096743100554180531544065909006527307536662959486272371752090091289516623605906570230165401772194316869069910978713100217044788262584961036339938652967070926037812939165925215714150612266697358017419849964861702764470234952461209885514654468382450238018561352002917818900231322307719770882308767723412138918386628749223257982785440905396025504192143186365884166419942061185460037001250463830,0.000001232078593264464671619538668928449606749288925023299711991957598599754128274960292655701490650840915958527565127549728744048281463247333749731173678261480087299144456241120380214968029152448534944365207520436498049633336557526451019506894758756255148024699135741013520060944351497355716549476644809935984329710321113766755818564672347753279230654417428308738687806777282034456915229072901194688931301575560917208026596745728409434673441259923241057872052233212546468021513378045368595294466303069498879461557461425112446493620626205282701948511850526126780002010991016048096625833870600920676632779509198323443851519947198241822219670660734967202353506623390700853800050674601155152347482990030094863820415629192863468760819635402709063546288359054192130354070476019281614735189304201783101787191812284725640209849773677588246293840871858294909441720582155897462402834014904488475365980576480947711401356491501575099709648833477233129747650503696778292886301842324077305495885900427247361241201655739402854604688564257429753694668802687483437684812732848972188555742404999703215250370571110357379404971835954529015589347125345584756497032555268796519438691045872945130203186423512390013077562111120312157695075244544355615685120783545078713464992926136796246522978556943612395930532042793645831554645357683009682163588027879055683211526062143342415786244281788356908530550023270126451553053823416810752871832752082933077173301028070141273121236768833072757970861941861799952335101696036622435824408648383385583191039009550019627827859872506854962214956843000610527294494191584374877561858432884163317741165177818186631411899331691051376700493181531766294628834612574828954302202464258205092489316825819248171819873782354559928771339558422939890857501142119785341275337413329375075650279963117410247793778181805483926239084011426067965369978660433568482515898514968597767415239652061945012952363219067044500650011078759631481207133101955317957032425843225710303572226666412034141213020465522951799,39,38.0666255950927734375000,viete
7,16,3.14159265328899276527194304217374000346057603752565574989757921350304364397424876058011512545521932941875581348162064425047845478429572487200922666186307877041726445778782694604520016881223010830866980264367228381700153643968002360193916527310276980480156437882133650853825761233706423004398497644589641481174987523806906062849201364565826006580334813277256107661794597300581151614733366711490037661952363159334296459497620603483650836744529920605045517625337585025934778091539044071520215639789559055509165818767932791234063971249696871708352830305310519213036850939424912148510114990975688585904075702522688106971481265879573825009049858798631187739193734433305328997271757683069378847365270838856343380380680427030866387010577065475207218969152638949509940323978297365139114368406698672436416836223253526410078796728398089874458021222914944725031980920023608716982535088836061333088959353024365113121695092277946239649864253628235345723155967635346267082036086383621963875414219080603114776097420397613705681114613742128224121855613471552943048201074380142672812217132764647695932448080508125646020535257595197519830825123609323688640476595580028438960410553622734219516040695326910163953301200281540722229104655835613525530115880871361031025949899934550054730398858552947944210967712944404618182416879995340164160048842161848871298368922768568798071811297067815674578593517500659001149741955434986323326820921532289910459282848699559786993032149314541975370529217828904962622887150476767915878349574688964811576925799424244548323300551383053484622481413363316228538055816574211142912512626844903196524912407767062802731926951682719757147011492924513099234971667442692440242398552852280756814766305297755566117134364409542717385516441559529047082543691530771006668791184675101361131280442883317525863208771164855574624308884036520288870028962673800065735669951648998671329017912955583664982267050401504635197661901167454566540882356435668056000724823852187348282362200377599409047117248770015026967,3.00800473190700341105762880736593361849450071077365378804772762311960238047919699886897738563392273031661662396615389825254857359716132746265402347033019644914111575060359475810718846621712161785138691848931909688795624631847617892168432104344084188102123840072196714311149163563275272695377309775256731077519114253028907317170994025912016235120029283393384557543008950374050479837041134989909425677022794996976886151280873565166493899068092898209004112490219570970362284176025781785116358574742015174761328730745381682449426507653662399126755751572402029822927171691651234765061581810364374975341246075548748168990033092667291021187325301329531096568171663457428972754677262318626980870360108216149307858713296993928647505061557585079783571023607808110217024721586906266992745008451927956362489195354558941018661623563673132455885814680868361809767050668927535699172595050531023647425496172381302567649293072232517026581528896556034075604319186960171307390586974247785685805164761455445994961958200389919348441996624717597247112438799819941291500426240873602294952936931925240970202222671310222281290478952387699593439879975323089933274813992150531928711977059899993974432569499476836821197451139312517149303969454880784146882588636508338450102754832470738261574568092536530917240212887667124513723627347551616330543568253040368810464505530535269459357430894461561298257324187775184715572933549086572420686442617048391437590717160355861481410286996133213316299537300766819422443118350519459574275696871433497965994035182266114368004262907341555673793380242481993652675463243765851504344768116397935938474621164853947697945152569971858639303030368807635877706551339425482910000516339246480281570206755691175339474058388244054806588982079428819972364080427913741620053975015919987357252609125195880265032898354710794945995747791363935498467116735628196567638501913655425112409448372387990682291697926645420183270501458304963396599683811910039229242784091138791887089838555524640902777877320429E-10,63,38.3856296539306640625000,viete
8,23,3.14159265358977487905876158761876101417113331771726011257706353749605227848336515555176096917928330412029758553438365421689249910096864527833538931703466027689023246817832702425069342806577966412654263032242550075660993293288380953134937233980015604280660016150051601814382470967163736359902572963190646497124190793745226052624668907584895292513133877658835065709408502066810569180110680760777645603188272648744692882626783398135423013244225759568438282406512109169242000473188459612655367314210773555848680929658308949701623425740378104718490965935265082843097882324456441268818318402086364576617790577814863300958921756587437805158692691974068931293967717436383248451147009182963499271930023593643462768601702983274405243893235445063576301915230615414695776128991262210315943181404577492910547104780596972700193890036980559023552136541866817682745730819735918469096401401773078529775597978093715740654990240590442261587331213967033614430238453196318212282801084739235550789814704078030267742547415301023540307787333234327713863606809196764424486029306781135991415185412472335821141689317409417721253313908453346709271223405338712997317623094444067491484838151653740899486571412495590988125754957556440570679769820852030953208885234098064535734232400492458115812688513817060016068585777231064256854807517807938956145887393534092298149115601627519425682266422897005051886361634882243890161150683767242763639090962793481613125286531338422674408707651697209385846798992247022978139263397789436091705334593315321107037043152499526043812721688101593722670950445183148371553615991920704647822389609110674944813008693109856844058611934705627238375053768266354679296558122238681892679547789958268082967082963720745349621561147856930603268549340108515027630272546053284532909886486861025321552324656373033402150706475652442295140850552195646591963987238378469005174104708918908013987818654642328056118271434461351480969568729142406279204570273923852760845213323365839409897741651469268889001450223764962063563,1.8359403881795660741870026036081657845708397881054811764127802843843076273856162833763861850500978898652430201345508581936953389970091093820840560051634523611496854866216557169290803839334106385474909323513195591838702437410825471045866339048405422944330466629616976576030008234519509367259615764698378135914355274231886980301166584025591304239702917245509880714774720277339344165055577550330782918830765685258204763151800169535509434165250397258871057147347153868128764674265040904213571346864065857567146069787137542614177552281042827210115271791715972611880488569200653954821903227226222419494135674343261911393291170862689432947865781791266537392468918676457755736058072979453322488914333939082296277908425102063709177866755619003806371749450060087376269818618137013956803710625270789054732453408007932836932072731979266367085103730862812643953147788872569802423083664637396731989897048351084524332852857847423193546209485209219994599734952521323834451105103780835830893231790946045927859854123192153520001727300085289860323985441658967490493054843919497876055679832828601189301918982435772708987057983716776145986888551624944634423466906255948401910260194686802745761257752299248448452654805865499139795178093090614615553589425513444523674221647841708933447373960350274373616500943218135597639427693230816821133984532902021874999254430718201065537121383880124441475297661097432250369145963872008074525590388354611202088286199106457583612891370515572118357145603056949316436592249609388012133916832324435241220227371903000818860526856865355595058812326391899210528194667081681687050633516973085046680751587097867716077757691435885884614568191771329746656815053990538940643077723313697340308920646907505000179529413725821099122273951531427138945165502788598194735411709545222355450362320903220157031149545378264404484760424352741420427341243848994939408487067417695542004461027946841693229468926351903520984331668084221717836763465154234106263474984997376173143755981311152828406954469E-14,91,62.5050067901611328125000,viete
9,35,3.14159265358979323846154907753284052418884242099792410341960664230534729551518711638641496371263894035965158333248740220174229646398807259757851304989946760798612935598191035945922209920515498723794605343733011485596610623813555083272019849910164098770099169600878052820432911357958020068098051653575726833682266397924895579743645226232682873951808606219036704268398026686591721968856394119490040189162567000104666627460576517943285555055626371562158242169908019704279212088716632140317972590280361982883757446219636063466731258474773329145409044965728964461562108367139364616051887110913978301347913045324798447508350406487635418048471435335660812681379506627791927307337583727409547116787804395403246955528092860486448627651109353798385732592718729073301138880554688117481557362721901101757039939465561139460565737836635179906572515427215714494792231222377180690833756913842461738555837081394897992619712283101992054345468834423831341302434101727626163414562757253263842197235456921497154663845895099583066497970743809923206555976098146748642097453107413815559270404735075138054273675611195936879968799593325164175341316510032497426869638293995303115378455090019501089614817471691521548150820618685524037108863502010509892763187848743714668932159616831743194199132583701379546895360404829129926632102761152052875386774512485392521668276854436785291629339905445615897825861799749535365629380102559577070576567844342713579127329289959452592900282948956070153696738689405480112994113775438806043473687370023157766723289583785341837795547343482449032513008025980147549870466971478949961255845508444269124763679687735497685850803996957257559389245691800767082263331102928706746962810719959092403669010901445530135694789675109730384641301307583583061208871742764779895200875228219007493454476140696392680302346081432244017200963711066228323634510887285507100996724223457021911474579559353128720349613143762062535378292076789913747447297385495209812094346007589740455495367204026325062430489466933890759790,1.094305746662360008326978377181717555337950002469110771021882241619861629478127622496503180794904445351548145562509634146846358229013509464154746720028161646337545417793967692435910991480860809967339890340097401066584666169560921444656870914679820406125213068633192926279732605516456250183942336339219084084468700502425352197278305702223317327350263682903246832820205757041109717807387269319093317347327006684526382055529389496965652763299765706775230998586403488048212280208329300996098900244296008418708810198661933283100252522571299087149455545782647016233513565678684655926001547320142670180056762909417162273075255817029051907673374623305680356770712311275579624401645304891072464675183524157474587523324621829772448844122669785695822544453117198162476323840720715245696923939413064849689529936290723242528190412878116983265858786231330930415317449108590995862246363720167377401130659408834925276471218625568940763252734681520223634904598694168191029573307396224362577961247942264592221358047764046800376392400360481809327420961163697376291726271848033348512965663324110331827578923990812397282785729208142593031472949122067227970086564744308358912226210786455657501642637157617990514928687555005782550064468159052257446241281130823437783401010090252065692603998392959803170265702156500235284359627308131749341289493782340594959983375579428661988878475768560542978803244327026076589103192582205930367927024991789101283353484995005212871118600533785797054553172822737074566081620933767319969860122383062287543646447010307428436289547625067029157882103628075060332522688351108834010263138790272333665177245199774547549516650540490538524041522846408272221361238932399870704034320092461059914622232472181715686206146348441938165539460023991542592901184614913692688030379121857580804507162359013928944246675698667443719116252350046383017653849558269512199808648433997818714529748686118924839118427045909649240813106004266250973827391867253019008741850602582021690918721139119992199E-21,139,109.3447208404541015625000,viete
10,52,3.14159265358979323846264338327943918721933201795582672684546439181952363848175105826986522888979553787435903086990541190316362943293733907741754858233345922792461427812927483633199398504123493920558274476824624931590772439298079539886632216607265519387741664067330561821828429578430810595877339757995470700324513556664507845045877962260064195823043903657739310198420922297667602376289660922889609790699947234898202784832723103133146346979990402115875635838857080504815182883851692011681710060368234624452194894467008717059600504501155075847436837100423480261846447136346760009973895796527238614443802684090023255211625306854764728473862567268791819585549118837804750131312910349451968282270914365575041028005922725707927072976107222961786543814600647595191791341328048713856160798944658853421679467416507572417192133104475934226726817915424118552751598838512252642488536057449234604538747717807589821729401323842385201037842304369945944976406405783626080886508984571077516677692404982550763114209030209208164241677397348026699280771500260820022286042973177599905443838901914873389402716345863067480909668782830070460969149740715494897270874909383170826980692121967422750285977267536551709730381649454091833488689071145661311847817883904973983602515815300526741792072982447354672903276967504950111117231664148775701651101766792238771393828688403875622446985063668835052560247061564771279875937976937713252451753310896353915465455550595822057209993971928875885191884110996138154091625297399342371279414614590900292091593426838414849309377506321253960550814767027284195116006808868154790257233214314744782991401293491114389806901641249594190986721057464596269456316017917075084261819542262088038494197425149511605504196942853922678191907435682617100790916635011184501984901880552290520584164223433869387944038032913554422286028093822647118644471405888621467503143435023746631600077119094435302006157794555925278205828042009671852348786738026633296420100717888038457145601257132930017635027645820699192824,6.3696977837381419279094129480200488292767804457940358169596452321530107789055643376894743930215176613243154307810825795021889525669824572663684773565659581714015724799219660564726350025721735494852834920460999198546715268231926250154730392170030863905287648486851561319017583761470748943096431062141340228612133484925331315197258027121307572144442758487537723045413702433584921383731743625861154785918462811889083959791716073809157701415523047235804774410837579329602885311724417770569472490016349934844466262822331175626141084306067853708693077013426709546081524967105159667894593147307759238124058019163936485718982865977252523177452117017446090851367969570545603173131739896884871942690134273345930195764336625303484566789297936719511234416441961613143198599301644429948735283425577257883180040985165530794076403672182624880611413867526013040862336033139999593249086304240252004903458352736519164422904023529694121521048915442325516031446225003826785688278074329896846013614784291512383011873128438379219768007441522303525853914557384603450679997222558316652804322418887028941749541004453422378167889019106795243390111947716245265091752200628252336154041706032329471940026716672996203491591703764116546459110742679296442987961853997022630500805613438371634757958318976672189271972641087084239669252085771154111437286783531793347237114645025857616201400513224500545664257837248527045802566986664418628094458186243255266947897919664384627205386079437953217373796508809175256342066286821691852332172405344818622258148058222137153700576702483729736026770318645629646352251733047081234105294104200802276408231574762993902198666594192372962724899231273015902443522452169083052646361820549555030258780180144865358101542345090537559945474752634661282083421391149551747090504387587647545909878093602848134479493619511066318902717953461733891022310944833051020932002149083240747491496563758774848328600225919580690031407716280288884273002506401319536532469645536932271035661859E-32,207,140.6111717224121093750000,viete
11,78,3.14159265358979323846264338327950288419716939936096225069612475993707522786169742911961892518810237563355402666428918799878359354284826479307766367906847207865618225332918239190966241230726587531115948942371459570435352005594246612980614409463488438569199025735928868968165096367499402651898915087327782337841305730423921833230681592555339734218677323910277759609751489609314167112223300946142476872751651171717285793394346110309253004556736635372219322616173172120008101437741804375197817141051859420048432417679309892350219867486388777174109701825010526476397762209674646542905315792487890374252765754410816704488684304134590532961024085237901004638448464489726887109782650198995922594747637983313268998481247730789116398271192734446254124106381719489972297423835948405323025290062185616006794838601822626769190325433844704245269279713648412724148433996275754583685720430383228455811644120943570041296327801120461658021361993328268299888728542056657612460811432612557581082310720225165509207783266396777105037132265889979131859360420582616497639594359836064004642833975705921066992563901428058504494054568339523858217272302510369053423348968349814168730330749059252171613030879007656678537705232750390927914445779041228332977685774877973969992664541072881612844904390254466281873536723444356256100542721987599142523955888336074000765299254040845833316100606918019389412892274445192407999317030816605198531136542391781382075991673781712980327763690232798327514014112524474184062393425685615381587709648323714309533525364473437023502424174250815844544294659614065206246335354439286620675684907733866386212247744292860775590081093645185550042358397912353247681329881104892885325925890832328458530678080424548021673678594037059599921899576486898615393046244044753254347544292934072163521000557526037489704933038027111632481653432902540943003672832873371223097408096988710241757640429755370982723505382354126239500653343414635170161434870161385728436967013839114040469217059310015761046787752901193512905,1.4143570278819832370741178424511569508415900154014692348594059848993118648310251066702317438647695729060009038794101849372756129195897232315683079619222475005096379961579926072533182103980639070636317523453658309564171658928803362973219367088271098267995901208593549011348956549214105037275856749528591128789812763913815634455678795399151137490516742881916545553192901658009631083024851887044426751396354848300648241549486337508334681139249766772493354929349349185647557719583822720082507452996093683929755678938792917120429827747699226749939563926877474456459960100376717786439866013147548756794627132336983796003956082332320047595411824844803309425790852035143634821130796881322490815351088533707492765618984237111640514319747797050437875572748147932576798191763443653964195479855560547548551134689703831047245592001895682283700923823304175968233446890634975479224138888517539629581199354900308331391205733172417845101230802178820674359540817138587534970324206829742826963487547342549176001803253906008436941212922567433865540203221324082761002894086575029173847215568523227804429426327494366205576956694451329974346797538930092137625104353632796496508949082459105917247821380405085206816459246841192038719439251325682944559384715910840812240696508485866093801037563912545868801316958371065497741735178092376360855393746118573728811990119279433961756744797043416212091527900881303186769185227008546072227723474698364369343845086371756670354643693425858837928201891867502315502110430474878139326639308123423211285890465399198274024708466134128695455136219524582573216641436272406278320494641018389589424628884344053741084546888590209530200039322087362530302282200125733043198889562880223457315286396323794447224257951126210537464266992022786210825409486778637596410337776137349457335541250027496796471405162010815114241386209369199944411575194975607362765481883615505760798695422099438259342507087547617329373517169270243297765675035527935861466092461049E-47,311,204.7638893127441406250000,viete
